opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,calltype_id_unique_x,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2opposite_min,phone2opposite_var,phone2opposite_skew,phone2opposite_sem,phone2opposite_std,phone2opposite_quantile,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,phone2oppo_sum_min,phone2oppo_sum_var,phone2oppo_sum_skew,phone2oppo_sum_sem,phone2oppo_sum_std,phone2oppo_sum_quantile,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,call_dur_var,call_dur_skew,call_dur_sem,call_dur_std,call_dur_quantile,city_name_nunique,county_name_nunique,calltype_id_unique_y,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,arpu_mean,arpu_var,arpu_max,arpu_min,arpu_median,arpu_sum,arpu_skew,arpu_sem,arpu_quantile,label
526.0,108.0,257.0,1.0,0.4885931558935361,2.0,4.87037037037037,1.5,75.0,1.0,84.67462789892697,5.089743046807335,0.8854514850614187,9.201881758582152,1.5,373.5,73.0,6361.0,6.0,860873.76635514,4.713351810169477,89.28075600137592,927.8328331952584,73.0,76.68821292775665,32.0,3426.0,1.0,48051.14069889553,9.70707957420603,9.557822896194011,219.2057040747241,32.0,2.0,5.0,2.0,15.0,57.0,22.0,3.0,42.0,31.0,1447.0,219.0,6.607305936073059,1428.0,0.986869384934347,15.0,145.0,24.0,12.0,130.0,31.0,230,54.24473155889296,0.1330604553222656,9.1552734375e-05,9222.00945663452,247993.828208679,50501.84508132935,8,6312.730635166168,84.86125000000001,113.99932678571426,102.2,78.78,79.19,678.8900000000001,1.435263044283584,3.77490607144261,79.19,0
47.0,21.0,33.0,2.0,0.7021276595744681,2.0,2.238095238095238,2.0,7.0,1.0,2.8904761904761904,1.54541208353831,0.3710009748720467,1.7001400502535635,2.0,110.0,93.0,398.0,13.0,10557.3,1.6267119393045932,22.42160947453531,102.74872261979708,93.0,49.14893617021277,24.0,218.0,6.0,2397.3034227567064,1.4827761600926477,7.14188041088159,48.96226529437447,24.0,3.0,4.0,2.0,13.0,7.0,14.0,23.0,6.0,23.0,867.0,93.0,9.32258064516129,866.0,0.9988465974625144,11.0,138.0,18.0,15.0,63.0,31.0,95,8.4361861245872,0.0764369964599609,8.7738037109375e-05,314.9302606582642,1354.3400927388006,1425.7154550552368,2,712.8577275276184,19.0,0.0,19.0,19.0,19.0,152.0,0.0,0.0,19.0,0
346.0,91.0,98.0,1.0,0.2832369942196532,2.0,3.802197802197802,1.0,132.0,1.0,197.5604395604396,8.669734318478483,1.4734292793763506,14.055619501126214,1.0,294.42857142857144,69.0,5195.0,3.0,555747.2920634922,5.146754602343045,78.1480204458105,745.4846021639161,69.0,77.4364161849711,35.0,1440.0,1.0,32134.600293206004,5.9653338792827775,9.637145185240524,179.26126266766616,35.0,2.0,4.0,2.0,11.0,49.0,17.0,13.0,28.0,31.0,701.0,206.0,3.402912621359224,695.0,0.9914407988587732,10.0,105.0,23.0,27.0,41.0,31.0,143,15.074843258327908,0.1547908782958984,0.0005073547363281,1313.743293762207,7054.62968493705,4748.575626373291,4,1187.1439065933228,1.6225,0.9926916666666664,3.09,1.0,1.2,6.49,1.797592306991816,0.4981695661786924,1.2,0
373.0,36.0,163.0,1.0,0.4369973190348525,2.0,10.36111111111111,1.0,146.0,1.0,714.8087301587299,4.227572051633719,4.455984521961978,26.735907131771867,1.0,784.2222222222222,103.5,9953.0,2.0,4678795.949206348,3.82249840200364,360.5087435064797,2163.0524610388784,103.5,75.68900804289544,47.0,787.0,1.0,9232.333131540256,4.13920546614685,4.975094306175091,96.0850307360114,47.0,1.0,1.0,2.0,19.0,40.0,21.0,25.0,19.0,31.0,369.0,17.0,21.705882352941178,369.0,1.0,12.0,64.0,15.0,15.0,30.0,30.0,3,0.0360444386800129,0.0128402709960937,0.0001220703125,0.1123781204223632,0.0016824916154378,0.5406665802001946,8,0.0675833225250243,48.0,0.0,48.0,48.0,48.0,384.0,0.0,0.0,48.0,0
2295.0,337.0,1499.0,2.0,0.6531590413943356,2.0,6.810089020771513,2.0,423.0,1.0,966.9995407658612,10.329742062532532,1.6939406244221895,31.09661622694439,2.0,437.2344213649852,107.0,27119.0,1.0,3320851.5311925965,10.942490130014708,99.2681159601049,1822.3203700756344,107.0,64.20392156862745,29.0,3425.0,1.0,22827.732591414955,11.348015028657262,3.153842805325542,151.08849258436248,29.0,2.0,7.0,2.0,18.0,199.0,24.0,2.0,118.0,31.0,1587.0,444.0,3.574324324324324,1375.0,0.8664146187775678,10.0,125.0,23.0,28.0,111.0,31.0,321,50.232599371242,0.2741141319274902,6.771087646484375e-05,8203.358752250671,136942.4772036384,54351.67251968384,6,9058.612086613974,103.4525,1800.5572214285712,181.64,54.5,110.155,827.6199999999999,0.5824164512776477,15.00232157629516,110.155,1
812.0,97.0,812.0,1.0,1.0,1.0,8.371134020618557,2.0,76.0,1.0,240.4441580756012,2.8442089920450577,1.5744223554550774,15.506261898845938,2.0,635.5773195876288,153.0,13167.0,8.0,2351360.954896908,6.174409429719762,155.6946838738114,1533.4148019687652,153.0,75.92487684729063,43.0,1369.0,2.0,12374.858714534756,5.316407718421872,3.903840901775181,111.24234227368083,43.0,3.0,11.0,1.0,8.0,113.0,20.0,30.0,47.0,31.0,1546.0,267.0,5.790262172284645,1527.0,0.9877102199223804,11.0,156.0,22.0,7.0,102.0,31.0,55,0.8059145637180494,0.0244150161743164,7.2479248046875e-05,26.008440017700195,8.72665606347843,92.68017482757568,5,18.53603496551513,48.32000000000001,3.62628571428571,52.62,47.0,47.45,386.56000000000006,2.02155368356899,0.6732649658832054,47.45,0
1425.0,279.0,382.0,2.0,0.2680701754385965,2.0,5.10752688172043,1.0,177.0,1.0,174.18264098398697,8.97122660522587,0.790133242663061,13.197827131160151,1.0,276.7025089605735,74.0,9203.0,5.0,573449.2672958403,7.733685788589834,45.336229639287794,757.2643311921144,74.0,54.175438596491226,32.0,1814.0,1.0,8502.335772718332,9.232850331461789,2.442652537601585,92.20811120892962,32.0,6.0,22.0,2.0,17.0,116.0,21.0,23.0,87.0,31.0,3293.0,511.0,6.444227005870841,3273.0,0.9939265107804434,9.0,359.0,24.0,25.0,179.0,31.0,31,0.8998195000414578,0.0261039733886718,7.43865966796875e-05,13.940204620361328,6.878050158056518,47.69043350219727,8,5.961304187774658,79.26,0.0356571428571437,79.5,79.0,79.25,634.08,0.0366628216904058,0.0667618368317032,79.25,0
164.0,56.0,152.0,3.0,0.926829268292683,2.0,2.9285714285714284,2.0,16.0,1.0,10.903896103896098,2.468865782715149,0.4412623147592779,3.30210479904804,2.0,410.32142857142856,145.0,4525.0,6.0,531162.3311688312,3.8666381663981215,97.39117838908638,728.8088440522873,145.0,140.109756097561,76.5,3426.0,1.0,85969.1780637438,8.964608169249084,22.89546473139889,293.20501029781843,76.5,5.0,9.0,2.0,13.0,30.0,19.0,21.0,32.0,27.0,3789.0,719.0,5.269819193324061,3675.0,0.9699129057798892,10.0,423.0,24.0,8.0,219.0,31.0,396,26.56030796499264,0.2423267364501953,0.0001487731933593,5489.301568984984,44646.09476569553,43399.54321479797,8,5424.942901849747,117.12625,9.136741071428576,122.56,115.02,115.675,937.01,1.453816989691017,1.0686873415216314,115.675,1
1865.0,165.0,1071.0,10.0,0.5742627345844504,3.0,11.303030303030305,2.0,152.0,1.0,573.0173688100515,3.9682557594494,1.863553739027328,23.93778120064705,2.0,775.8969696969697,137.0,19036.0,2.0,3631979.080783444,6.4446193410335,148.3643974442338,1905.7751915646927,137.0,68.6450402144772,35.0,1705.0,1.0,13601.046682737076,6.100547865213799,2.7005159553426257,116.62352542577796,35.0,3.0,9.0,3.0,19.0,200.0,22.0,18.0,107.0,31.0,1320.0,257.0,5.136186770428016,1293.0,0.9795454545454544,21.0,136.0,22.0,8.0,75.0,31.0,240,56.08205369877734,0.1903581619262696,6.771087646484375e-05,12443.891860961914,231526.2203383268,49296.12520122528,5,9859.225040245055,102.575,708.0932285714285,159.66,82.09,92.71,820.6,1.6520470372411258,9.40806322105823,92.71,0
100.0,76.0,94.0,7.0,0.94,2.0,1.3157894736842106,1.0,12.0,1.0,1.84561403508772,6.938634478194539,0.1558345122189645,1.358533781356842,1.0,172.80263157894737,84.5,1357.0,11.0,63817.09385964914,2.7345059825385696,28.977553440834782,252.6204541592964,84.5,131.33,70.0,1088.0,6.0,32234.182929292947,2.990059594879336,17.953880619323762,179.53880619323763,70.0,1.0,2.0,2.0,10.0,27.0,11.0,11.0,39.0,10.0,94.0,21.0,4.476190476190476,93.0,0.9893617021276596,16.0,19.0,12.0,25.0,24.0,9.0,27,0.2956490218639374,0.0580301284790039,0.0028753280639648,2.0991086959838867,0.2860479566237867,9.460768699645996,2,4.730384349822998,22.45,258.92369999999994,57.01,5.14,19.0,157.14999999999998,2.009772224502235,6.0818664898203725,19.0,1
62.0,24.0,47.0,2.0,0.7580645161290323,2.0,2.583333333333333,1.0,20.0,1.0,17.905797101449274,3.547212926727715,0.8637562614690866,4.2315242054665445,1.0,172.70833333333334,27.5,1212.0,5.0,100482.47644927536,2.1688331007277943,64.70525366655433,316.98971032081687,27.5,66.85483870967742,24.0,1212.0,1.0,26983.86382866208,5.931903853440163,20.862013568678144,164.26765910751294,24.0,1.0,1.0,2.0,17.0,12.0,15.0,22.0,7.0,25.0,794.0,81.0,9.802469135802468,744.0,0.9370277078085644,8.0,167.0,22.0,1.0,76.0,31.0,598,102.15728713822608,0.3798017501831055,0.0001440048217773,12572.541590690613,512438.1482159435,170704.82680797577,5,34140.965361595154,25.0,112.0,29.0,1.0,29.0,175.0,-2.64575131106459,4.0,29.0,0
518.0,53.0,286.0,4.0,0.5521235521235521,2.0,9.773584905660377,1.0,153.0,1.0,699.9477503628449,4.47283310465339,3.6340832857270686,26.45652566689067,1.0,1030.3962264150944,101.0,14659.0,3.0,6198650.474600872,3.943932181595251,341.9878204440795,2489.708913628433,101.0,105.42664092664091,38.0,2565.0,1.0,49133.33986915903,6.412282028242654,9.739199529192271,221.66041565683085,38.0,8.0,12.0,2.0,10.0,50.0,20.0,23.0,46.0,31.0,664.0,124.0,5.354838709677419,618.0,0.9307228915662652,11.0,82.0,21.0,16.0,55.0,31.0,262,95.37283204938706,0.1222162246704101,5.817413330078125e-05,16061.437469482422,678461.9973544603,73818.57200622559,8,9227.321500778198,169.8,3.4542857142857284,174.3,169.0,169.0,1358.4,2.613247946465067,0.657104036120397,169.0,0
47.0,16.0,47.0,1.0,1.0,1.0,2.9375,1.0,19.0,1.0,28.86250000000001,2.6514666676973184,1.3430957709709317,5.372383083883726,1.0,213.375,63.5,1162.0,11.0,113613.98333333334,2.034566153432727,84.26668356078417,337.0667342431367,63.5,72.63829787234043,37.0,801.0,7.0,16073.235892691948,4.665221192053723,18.492802448458185,126.78026618008003,37.0,1.0,2.0,1.0,11.0,7.0,15.0,11.0,7.0,24.0,467.0,12.0,38.91666666666666,467.0,1.0,11.0,74.0,16.0,11.0,51.0,31.0,82,20.92226719034129,0.2347841262817383,0.0011310577392578,488.9833059310913,6045.753322283225,1820.2372455596924,2,910.1186227798462,1.0125,0.00125,1.1,1.0,1.0,8.1,2.828427124746196,0.0125,1.0,0
9446.0,9426.0,9446.0,2.0,1.0,1.0,1.002121790791428,1.0,2.0,1.0,0.0021175134412914,21.64373383569279,0.000473968380826,0.0460164475083791,1.0,29.24877997029493,17.0,605.0,1.0,2220.949560845594,6.817251695490311,0.4854065474645024,47.12695153355025,17.0,29.18685157738725,17.0,605.0,1.0,2211.6306201128536,6.840562781460324,0.4838740441812473,47.02797699362427,17.0,1.0,1.0,1.0,14.0,1471.0,13.0,21.0,415.0,31.0,596.0,51.0,11.68627450980392,589.0,0.988255033557047,11.0,112.0,16.0,26.0,76.0,31.0,29,3.0718557536602025,0.0135526657104491,0.0001440048217773,95.73608589172365,285.9672062818315,98.29938411712648,2,49.14969205856324,54.178333333333335,145.49681666666666,59.9,29.57,58.9,325.07,-2.443349188441525,4.924375030848529,58.9,1
373.0,21.0,315.0,1.0,0.8445040214477212,3.0,17.761904761904763,4.0,98.0,1.0,912.190476190476,1.8468613936937592,6.590723914969888,30.20249122490521,4.0,2641.3809523809523,307.0,14996.0,8.0,20864745.04761905,1.855074963621315,996.7744418783316,4567.794330704815,307.0,148.71045576407508,59.0,2007.0,1.0,61525.48583124335,3.950462322124652,12.843195988292084,248.04331442561264,59.0,1.0,2.0,3.0,12.0,39.0,19.0,24.0,30.0,31.0,973.0,33.0,29.484848484848484,973.0,1.0,9.0,200.0,18.0,7.0,77.0,31.0,48,0.1455595940351486,0.0107860565185546,7.43865966796875e-05,5.198587417602539,0.2943261404405123,27.94744205474853,8,3.493430256843567,35.3375,79.12267857142855,50.8,26.4,32.3,282.7,0.7695630532844666,3.144890271762843,32.3,0
1702.0,424.0,620.0,2.0,0.3642773207990599,2.0,4.014150943396227,2.0,57.0,1.0,43.569539230117314,4.644845070397922,0.3205594285633207,6.600722629388188,2.0,258.5,101.0,4503.0,1.0,223817.21513002345,4.678483191756343,22.975438851107903,473.0932414757406,101.0,64.39717978848414,40.0,1284.0,1.0,7317.781014969438,5.9919104863521,2.0735281069243574,85.54402968629334,40.0,1.0,3.0,2.0,9.0,190.0,22.0,12.0,87.0,31.0,1878.0,197.0,9.532994923857869,1831.0,0.9749733759318424,17.0,586.0,24.0,15.0,115.0,31.0,61,1.3650454756331771,0.0384469032287596,0.0001144409179687,67.91132068634033,56.07047745126204,199.29663944244385,8,24.91207993030548,47.35625,18.88188392857144,54.28,43.5,45.21,378.85,0.8551823496264894,1.5363057934771414,45.21,0
119.0,49.0,13.0,1.0,0.1092436974789916,2.0,2.4285714285714284,1.0,48.0,1.0,48.708333333333336,6.167775058401011,0.9970193674385764,6.979135572070035,1.0,123.81632653061224,23.0,4069.0,7.0,340303.9863945578,6.729142305797946,83.33654248992244,583.3557974294571,23.0,50.98319327731093,30.0,419.0,7.0,3699.0505625979217,3.4280184020404096,5.575343801885785,60.8198204748906,30.0,1.0,1.0,2.0,10.0,16.0,15.0,13.0,9.0,31.0,631.0,29.0,21.75862068965517,622.0,0.9857369255150554,9.0,129.0,16.0,9.0,70.0,31.0,2,0.0244117736816406,0.0207366943359375,0.0001220703125,0.058990478515625,0.000413442858553,0.366176605224609,8,0.0457720756530761,13.0675,12.38365,21.0,11.0,11.18,104.54,2.0369932295334325,1.244168899305878,11.18,0
1351.0,131.0,647.0,1.0,0.4789045151739452,2.0,10.312977099236642,2.0,189.0,1.0,703.2782149148562,4.878582252110028,2.3170101406158023,26.519393185268328,2.0,938.8931297709923,141.0,20506.0,2.0,6488845.357721662,5.216358267653316,222.56048766488405,2547.321212121012,141.0,91.039970392302,42.0,3371.0,1.0,52969.23840118434,8.525672539637519,6.261583693345246,230.1504690440242,42.0,11.0,33.0,2.0,10.0,137.0,24.0,19.0,76.0,31.0,1028.0,97.0,10.597938144329897,1020.0,0.9922178988326849,11.0,115.0,20.0,15.0,64.0,31.0,297,99.53680751149248,0.1285681724548339,7.62939453125e-05,19239.380116462708,979879.943601236,163240.36431884766,8,20405.04553985596,199.5625,118.90547857142852,208.81,174.43,201.715,1596.5,-2.111337859110112,3.85528012230351,201.715,0
481.0,160.0,147.0,1.0,0.3056133056133056,2.0,3.00625,1.0,93.0,1.0,125.64147012578616,6.785259951623095,0.8861485136737315,11.20899059352742,1.0,244.8,20.0,11013.0,1.0,1521858.8150943397,7.4564488895950864,97.527522240338,1233.6364193287825,20.0,81.43035343035343,36.0,3235.0,1.0,37930.62899341651,10.460867337329764,8.880194622595242,194.7578727379628,36.0,3.0,11.0,2.0,22.0,69.0,20.0,2.0,48.0,31.0,1608.0,405.0,3.9703703703703694,1601.0,0.9956467661691544,12.0,176.0,22.0,11.0,84.0,31.0,474,87.1558556029299,0.3116140365600586,7.43865966796875e-05,13760.91879749298,309073.88157946634,152871.37072753906,8,19108.921340942383,72.4875,0.5012500000000023,73.0,71.6,73.0,579.9,-0.6512764068874641,0.2503123049312604,73.0,0
561.0,39.0,183.0,1.0,0.3262032085561497,2.0,14.384615384615383,2.0,159.0,1.0,1107.4008097165995,3.254801751887978,5.328685818927204,33.27763227329432,2.0,2529.153846153846,126.0,50507.0,3.0,70950818.39676115,5.235227605112972,1348.7964093083528,8423.230876377611,126.0,175.8235294117647,51.0,1800.0,1.0,82139.19915966387,2.8073199782818583,12.100234905843129,286.59937048022954,51.0,1.0,1.0,2.0,12.0,82.0,18.0,20.0,31.0,31.0,521.0,34.0,15.323529411764708,521.0,1.0,16.0,59.0,19.0,13.0,55.0,31.0,2,0.0134503046671548,0.0116786956787109,0.00274658203125,0.0237636566162109,6.724444635134785e-05,0.0807018280029294,4,0.0201754570007323,5.0,0.0,5.0,5.0,5.0,40.0,0.0,0.0,5.0,0
1097.0,103.0,701.0,3.0,0.6390154968094804,2.0,10.650485436893204,2.0,262.0,1.0,1064.4844850561583,5.697014786016907,3.214778503379036,32.62643843658328,2.0,664.757281553398,122.0,11266.0,5.0,2515092.793451361,4.334498409530471,156.2638046236239,1585.9044086739152,122.0,62.41567912488605,34.0,1772.0,1.0,12216.1664692692,8.087579434192678,3.3370610912556407,110.52676811193386,34.0,3.0,5.0,2.0,18.0,92.0,24.0,15.0,72.0,31.0,1058.0,78.0,13.564102564102564,1058.0,1.0,9.0,126.0,20.0,10.0,58.0,31.0,234,87.9439618268117,0.233738899230957,7.43865966796875e-05,8346.131247520447,406000.445126339,56460.02349281311,4,14115.005873203278,120.92875,20.467783928571468,131.02,117.64,119.305,967.43,2.00005852864057,1.599522738529038,119.305,0
